County,State,Hazard Score,Wildfire,Volcano,Tornado,Snowfall,Landslide,Hurricane,Earthquake,Drought,Heatwave,Avalanche,Flood
titus,TX,15,High,None,High,Low,Low,Medium,Low,None,High,None,Low
tom green,TX,12,Low,None,Medium,Low,Low,Low,Low,None,Medium,None,High
travis,TX,15,Low,None,High,Low,Medium,Low,Low,None,High,None,High
trinity,TX,13,Medium,None,Medium,Low,Low,Medium,Low,None,High,None,Low
tyler,TX,12,High,None,Low,Low,Low,Medium,Low,None,Medium,None,Low
upshur,TX,12,High,None,Medium,Low,Low,Medium,Low,None,Low,None,Low
upton,TX,9,Low,None,Low,Low,Low,None,Low,None,High,None,Low
uvalde,TX,9,Low,None,Low,Low,Low,Low,Low,None,Medium,None,Low
val verde,TX,9,Low,None,Low,Low,Low,Low,Low,None,Medium,None,Low
van zandt,TX,11,Low,None,Medium,Low,Low,Low,Low,None,High,None,Low
victoria,TX,11,Low,None,Medium,Low,Low,Medium,Low,None,Medium,None,Low
walker,TX,12,Medium,None,Low,Low,Low,Low,Low,None,High,None,Medium
waller,TX,15,Low,None,Medium,Low,Low,High,Low,None,High,None,High
ward,TX,7,Low,None,Low,Low,Low,None,Low,None,Low,None,Low
washington,TX,10,Low,None,Medium,Low,Low,Medium,Low,None,Low,None,Low
webb,TX,10,Low,None,Low,Low,Low,Medium,Low,None,Medium,None,Low
wharton,TX,13,Low,None,High,Low,Low,Medium,Low,None,High,None,Low
wheeler,TX,12,High,None,High,Low,Low,None,Low,None,Medium,None,Low
wichita,TX,11,Low,None,High,Low,Low,None,Low,None,Low,None,High
wilbarger,TX,10,Low,None,High,Low,Low,None,Low,None,Medium,None,Low
willacy,TX,11,Low,None,Low,Low,Low,High,Low,None,Medium,None,Low
williamson,TX,14,Low,None,High,Low,Medium,Low,Low,None,Medium,None,High
wilson,TX,12,Low,None,Low,Low,Low,Low,Low,None,High,None,High
winkler,TX,8,Low,None,Low,Low,Low,None,Low,None,Medium,None,Low
wise,TX,13,Medium,None,High,Low,Low,Low,Low,None,High,None,Low
wood,TX,13,High,None,High,Low,Low,Low,Low,None,Medium,None,Low
yoakum,TX,10,Low,None,Medium,Low,Low,None,Low,None,High,None,Low
young,TX,12,Medium,None,High,Low,Low,None,Low,None,Medium,None,Medium
zapata,TX,11,Low,None,Low,Low,Low,Medium,Low,None,High,None,Low
zavala,TX,9,Low,None,Low,Low,Low,Low,Low,None,Medium,None,Low
beaver,UT,12,High,None,Low,Medium,Low,None,Medium,None,Low,Low,Low
box elder,UT,12,Low,None,Low,Medium,Low,None,Medium,None,Medium,Medium,Low
cache,UT,15,Medium,None,Low,High,Low,None,Medium,None,High,Medium,Low
carbon,UT,10,Medium,None,Low,Medium,Low,None,Medium,None,Low,None,Low
daggett,UT,13,Medium,None,Low,Medium,Medium,None,Medium,None,High,None,Low
davis,UT,14,Low,None,Low,High,Low,None,Medium,None,Medium,Medium,Medium
duchesne,UT,14,Medium,None,Low,Medium,Low,None,Medium,None,High,Medium,Low
emery,UT,13,Low,None,Low,Medium,Medium,None,Medium,None,High,Low,Low
garfield,UT,13,Medium,Low,Low,Medium,Medium,None,Medium,None,Low,Low,Low
grand,UT,12,Medium,None,Low,Medium,Medium,None,Medium,None,Medium,None,Low
iron,UT,13,High,None,Low,High,Low,None,Medium,None,Low,Low,Low
juab,UT,14,High,None,None,Medium,Low,None,Medium,None,High,Medium,Low
kane,UT,13,High,None,None,Medium,Low,None,Medium,None,High,Low,Low
millard,UT,14,Medium,Low,Low,Medium,Low,None,Medium,None,High,Low,Low
morgan,UT,17,High,None,Low,High,Medium,None,Medium,None,High,Medium,Low
piute,UT,15,High,None,Low,Medium,Medium,None,Medium,None,High,Low,Low
rich,UT,17,High,None,Low,High,Medium,None,Medium,None,High,Medium,Low
salt lake,UT,17,Medium,None,Low,High,Low,None,Medium,None,Medium,High,High
san juan,UT,10,Medium,None,None,Medium,Low,None,Low,None,High,None,Low
sanpete,UT,15,High,None,Low,Medium,Low,None,Medium,None,High,Medium,Low
sevier,UT,16,High,None,Low,Medium,Medium,None,Medium,None,High,Low,Medium
summit,UT,14,Medium,None,None,High,Low,None,Medium,None,Low,High,Medium
tooele,UT,10,Low,None,Low,Medium,Low,None,Medium,None,Medium,None,Low
uintah,UT,12,Medium,None,Low,Medium,Low,None,Medium,None,High,None,Low
utah,UT,16,High,None,Low,High,Low,None,Medium,None,High,Medium,Low
wasatch,UT,17,Medium,None,None,High,Low,None,Medium,None,High,High,High
washington,UT,13,High,None,Low,Medium,Low,None,Medium,None,Low,Low,Medium
wayne,UT,12,Low,None,Low,Medium,Medium,None,Medium,None,Medium,Low,Low
weber,UT,15,Medium,None,Low,High,Low,None,Medium,None,Medium,Medium,Medium
accomack,VA,12,Low,None,Low,Low,Low,High,Low,None,Low,None,High
albemarle,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Medium,None,Medium
alexandria,VA,17,Low,None,Medium,Medium,Medium,High,Low,None,High,None,High
alleghany,VA,11,Low,None,None,Medium,High,None,Low,None,Medium,None,Medium
amelia,VA,13,Medium,None,Low,Medium,Low,Medium,Medium,None,Medium,None,Low
amherst,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Medium,None,Medium
appomattox,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Medium,None,Medium
arlington,VA,14,Low,None,None,Medium,Low,High,Low,None,High,None,High
augusta,VA,13,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Medium
bath,VA,11,Low,None,None,Medium,High,Low,Low,None,Medium,None,Low
bedford,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Medium,None,Medium
bedford city,VA,16,Low,None,High,Medium,High,None,Low,None,High,None,High
bland,VA,11,Low,None,None,Medium,High,None,Low,None,High,None,Low
botetourt,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Medium,None,Medium
bristol,VA,16,Low,None,High,Medium,High,None,Medium,None,Medium,None,High
brunswick,VA,13,Medium,None,Medium,Low,Low,High,Low,None,Medium,None,Low
buchanan,VA,13,Low,None,None,Medium,High,Low,Low,None,High,None,Medium
buckingham,VA,15,Low,None,Low,Medium,High,Medium,Medium,None,Medium,None,Medium
buena vista,VA,11,Low,None,None,Medium,High,None,Low,None,Low,None,High
campbell,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Low,None,High
caroline,VA,13,Low,None,Low,Medium,Medium,Medium,Low,None,Medium,None,Medium
carroll,VA,11,Low,None,Low,Medium,High,Low,Low,None,Low,None,Low
charles city,VA,12,Low,None,Medium,Low,Low,High,Low,None,Low,None,Medium
charlotte,VA,10,Low,None,Low,Low,Low,Medium,Low,None,Medium,None,Low
charlottesville,VA,15,Low,None,None,Medium,High,High,Low,None,Medium,None,High
chesapeake,VA,13,Low,None,Medium,Low,Low,High,Low,None,Low,None,High
chesterfield,VA,12,Low,None,Medium,Low,Medium,Medium,Low,None,Low,None,Medium
clarke,VA,16,Low,None,Medium,Medium,High,Medium,Low,None,Medium,None,High
colonial heights,VA,9,Low,None,None,Low,Medium,None,Low,None,Low,None,High
covington,VA,13,Low,None,None,Medium,High,None,Low,None,High,None,High
craig,VA,11,Low,None,None,Medium,High,None,Low,None,High,None,Low
culpeper,VA,13,Low,None,Medium,Medium,Medium,Medium,Low,None,Medium,None,Low
cumberland,VA,12,Low,None,Low,Medium,Low,Medium,Medium,None,Low,None,Medium
danville,VA,14,Low,None,High,Low,High,None,Low,None,Medium,None,High
dickenson,VA,11,Low,None,None,Medium,High,None,Low,None,High,None,Low
dinwiddie,VA,10,Low,None,Low,Low,Low,Medium,Low,None,Medium,None,Low
emporia,VA,13,Low,None,None,Low,Low,High,Low,None,High,None,High
essex,VA,13,Low,None,Low,Medium,Low,High,Low,None,Low,None,High
fairfax,VA,14,Low,None,High,Medium,Low,Medium,Low,None,Medium,None,Medium
fairfax city,VA,13,Low,None,High,Medium,Low,None,Low,None,Medium,None,High
falls church,VA,12,Low,None,None,Medium,Low,High,Low,None,Medium,None,Medium
fauquier,VA,14,Low,None,Medium,Medium,High,Medium,Low,None,Medium,None,Low
floyd,VA,12,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Low
fluvanna,VA,15,Low,None,Low,Medium,Medium,Medium,Medium,None,Medium,None,High
franklin,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Medium,None,Medium
franklin city,VA,12,Low,None,High,Low,Low,None,Low,None,Medium,None,High
frederick,VA,15,Medium,None,Medium,Medium,High,Medium,Low,None,Medium,None,Low
fredericksburg,VA,17,Low,None,High,Medium,Medium,High,Low,None,Medium,None,High
galax,VA,13,Low,None,None,Medium,High,None,Low,None,High,None,High
giles,VA,11,Low,None,None,Medium,High,None,Low,None,Medium,None,Medium
gloucester,VA,15,Low,None,Medium,Low,Low,High,Low,None,High,None,High
goochland,VA,14,Low,None,Medium,Medium,Low,Medium,Medium,None,Low,None,High
grayson,VA,11,Low,None,Low,Medium,High,None,Low,None,Medium,None,Low
greene,VA,14,Low,None,High,Medium,High,Medium,Low,None,Low,None,Low
greensville,VA,12,Low,None,Medium,Low,Low,Medium,Low,None,High,None,Low
halifax,VA,12,Low,None,Low,Low,Medium,Medium,Low,None,Medium,None,Medium
hampton,VA,13,Low,None,High,Low,Low,Medium,Low,None,Low,None,High
hanover,VA,12,Low,None,Low,Medium,Low,Medium,Low,None,Low,None,High
harrisonburg,VA,15,Low,None,None,Medium,High,High,Low,None,Medium,None,High
henrico,VA,14,Low,None,Medium,Medium,Medium,Medium,Low,None,Low,None,High
henry,VA,14,Low,None,Low,Low,High,Medium,Low,None,Medium,None,High
highland,VA,12,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Low
hopewell,VA,15,Low,None,High,Low,High,High,Low,None,Low,None,Medium
isle of wight,VA,11,Low,None,Low,Low,Low,Medium,Low,None,Low,None,High
james city,VA,12,Low,None,Low,Low,Low,High,Low,None,Low,None,High
king and queen,VA,12,Low,None,Low,Medium,Low,Medium,Low,None,Low,None,High
king george,VA,12,Low,None,Medium,Medium,Low,Medium,Low,None,Medium,None,Low
king william,VA,13,Low,None,Low,Medium,Low,High,Low,None,Low,None,High
lancaster,VA,14,Low,None,Medium,Low,Low,High,Low,None,Medium,None,High
lee,VA,15,Medium,None,Low,Medium,High,None,Medium,None,High,None,Medium
lexington,VA,11,Low,None,None,Medium,Low,None,Low,None,High,None,High
loudoun,VA,15,Low,None,Medium,Medium,Medium,Medium,Low,None,Medium,None,High
louisa,VA,13,Low,None,Low,Medium,Low,Medium,Medium,None,High,None,Low
lunenburg,VA,11,Medium,None,Low,Low,Low,Medium,Low,None,Medium,None,Low
lynchburg,VA,14,Low,None,None,Medium,High,Medium,Low,None,Medium,None,High
madison,VA,13,Low,None,Medium,Medium,High,Medium,Low,None,Low,None,Low
manassas,VA,16,Low,None,High,Medium,Low,High,Low,None,Medium,None,High
manassas park,VA,9,Low,None,None,Medium,Low,None,Low,None,Medium,None,Medium
martinsville,VA,18,Low,None,High,Low,High,High,Low,None,High,None,High
mathews,VA,11,Low,None,None,Low,Low,High,Low,None,Low,None,High
mecklenburg,VA,12,Low,None,Low,Low,Medium,Medium,Low,None,Medium,None,Medium
middlesex,VA,12,Low,None,High,Low,Low,High,Low,None,Low,None,Low
montgomery,VA,12,Low,None,Low,Medium,High,None,Low,None,Low,None,High
nelson,VA,13,Low,None,Low,Medium,High,Medium,Low,None,Low,None,Medium
new kent,VA,11,Low,None,Low,Low,Low,High,Low,None,Low,None,Medium
newport news,VA,14,Low,None,High,Low,Low,High,Low,None,Low,None,High
norfolk,VA,14,Low,None,High,Low,Low,High,Low,None,Low,None,High
northampton,VA,14,Low,None,Medium,Low,Low,High,Low,None,Medium,None,High
northumberland,VA,13,Low,None,Medium,Low,Low,High,Low,None,Medium,None,Medium
norton,VA,12,Low,None,None,Medium,High,None,Low,None,Medium,None,High
nottoway,VA,12,Low,None,High,Low,Low,Medium,Low,None,Medium,None,Low
orange,VA,14,Low,None,Medium,Medium,High,Medium,Low,None,Medium,None,Low
page,VA,14,Low,None,Low,Medium,High,Medium,Low,None,High,None,Low
patrick,VA,12,Low,None,Low,Low,High,Medium,Low,None,Medium,None,Low
petersburg,VA,14,Low,None,High,Low,Low,High,Low,None,Low,None,High
pittsylvania,VA,13,Low,None,Low,Low,High,Medium,Low,None,Medium,None,Medium
poquoson,VA,11,Low,None,High,Low,Low,None,Low,None,Low,None,High
portsmouth,VA,14,Low,None,High,Low,Low,High,Low,None,Low,None,High
powhatan,VA,12,Low,None,Low,Medium,Low,Medium,Medium,None,Low,None,Medium
prince edward,VA,12,Low,None,Low,Low,Medium,Medium,Low,None,Medium,None,Medium
prince george,VA,11,Low,None,Low,Low,Low,High,Low,None,Low,None,Medium
prince william,VA,13,Low,None,Low,Medium,Medium,Medium,Low,None,Medium,None,Medium
pulaski,VA,11,Low,None,None,Medium,High,None,Low,None,Medium,None,Medium
radford,VA,12,Low,None,None,Medium,High,None,Low,None,Medium,None,High
rappahannock,VA,14,Low,None,Low,Medium,High,High,Low,None,Medium,None,Low
richmond,VA,16,Low,None,High,Medium,Low,High,Low,None,Medium,None,High
richmond city,VA,16,Low,None,High,Medium,Medium,High,Low,None,Low,None,High
roanoke,VA,14,Low,None,Low,Medium,High,Low,Low,None,Medium,None,High
roanoke city,VA,16,Low,None,Low,Medium,High,High,Low,None,Medium,None,High
rockbridge,VA,16,Low,None,Low,Medium,High,Medium,Low,None,High,None,High
rockingham,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Low,None,High
russell,VA,12,Low,None,Low,Medium,High,None,Medium,None,Medium,None,Low
salem,VA,12,Low,None,None,Medium,High,None,Low,None,Medium,None,High
scott,VA,13,Low,None,Low,Medium,High,None,Medium,None,Medium,None,Medium
shenandoah,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Medium,None,Medium
smyth,VA,14,Low,None,Low,Medium,High,Low,Low,None,High,None,Medium
southampton,VA,12,Low,None,Low,Low,Low,Medium,Low,None,Medium,None,High
spotsylvania,VA,10,Low,None,Low,Medium,Low,Low,Low,None,Medium,None,Low
stafford,VA,14,Low,None,Medium,Medium,Medium,Medium,Low,None,Medium,None,Medium
staunton,VA,9,Low,None,None,Medium,Low,None,Low,None,Medium,None,Medium
suffolk,VA,11,Low,None,Medium,Low,Low,Medium,Low,None,Low,None,Medium
surry,VA,10,Low,None,Low,Low,Low,High,Low,None,Low,None,Low
sussex,VA,11,Low,None,Low,Low,Low,Medium,Low,None,Low,None,High
tazewell,VA,13,Low,None,None,Medium,High,Low,Low,None,High,None,Medium
virginia beach,VA,13,Low,None,Medium,Low,Low,High,Low,None,Low,None,High
warren,VA,14,Low,None,Low,Medium,High,Medium,Low,None,Low,None,High
washington,VA,12,Low,None,Low,Medium,High,Low,Medium,None,Low,None,Low
waynesboro,VA,15,Low,None,High,Medium,High,None,Low,None,Medium,None,High
westmoreland,VA,12,Low,None,Low,Medium,Low,Medium,Low,None,Medium,None,Medium
williamsburg,VA,9,Low,None,None,Low,Low,High,Low,None,Low,None,Low
winchester,VA,14,Low,None,High,Medium,Medium,None,Low,None,Medium,None,High
wise,VA,13,Low,None,Low,Medium,High,None,Low,None,High,None,Medium
wythe,VA,12,Low,None,None,Medium,High,None,Low,None,High,None,Medium
york,VA,14,Low,None,High,Low,Low,High,Low,None,Low,None,High
addison,VT,13,Low,None,Low,High,Medium,Low,Medium,None,Medium,None,Low
bennington,VT,14,Low,None,Low,High,Medium,Medium,Low,None,Medium,None,Medium
caledonia,VT,10,Low,None,None,High,Medium,Low,Low,None,Low,None,Low
chittenden,VT,13,Low,None,Low,High,Medium,Low,Medium,None,Low,None,Medium
essex,VT,10,Low,None,Low,High,Low,Low,Low,None,Low,None,Low
franklin,VT,12,Low,None,Low,High,Medium,None,Medium,None,Medium,None,Low
grand isle,VT,10,Low,None,None,High,Low,None,Medium,None,Medium,None,Low
lamoille,VT,11,Low,None,Low,High,Medium,None,Low,None,Low,None,Medium
orange,VT,12,Low,None,Low,High,Medium,Low,Low,None,Medium,None,Low
orleans,VT,10,Low,None,Low,High,Medium,None,Low,None,Low,None,Low
rutland,VT,13,Low,None,None,High,Medium,Low,Low,None,Medium,None,High
washington,VT,10,Low,None,None,High,Medium,None,Low,None,Low,None,Medium
windham,VT,14,Low,None,Low,High,Medium,Medium,Low,None,Low,None,High
windsor,VT,13,Low,None,Low,High,Medium,Low,Low,None,Low,None,High
adams,WA,10,Low,None,Low,Medium,Low,None,Medium,None,Medium,None,Low
asotin,WA,11,High,None,None,Medium,Low,None,Low,Low,Medium,None,Low
benton,WA,9,Low,None,Low,Low,Low,None,Medium,None,Medium,None,Low
chelan,WA,14,High,None,None,High,Low,None,Medium,None,Medium,Medium,Low
clallam,WA,9,Low,None,None,Low,Low,None,High,None,Medium,None,Low
clark,WA,10,Low,None,Low,Low,Low,None,Medium,None,Low,None,High
columbia,WA,12,Medium,None,Low,Medium,Low,None,Medium,Low,Medium,None,Low
cowlitz,WA,10,Low,None,Low,Low,Medium,None,Medium,None,Low,None,Medium
douglas,WA,11,Medium,None,Low,Medium,Low,None,Medium,None,Medium,None,Low
ferry,WA,12,High,None,Low,Medium,Low,None,Low,None,High,None,Low
franklin,WA,9,Low,None,Low,Low,Low,None,Medium,None,Medium,None,Low
garfield,WA,10,Medium,None,Low,Medium,Low,None,Low,Low,Low,None,Low
grant,WA,10,Low,None,Low,Medium,Low,None,Medium,None,Medium,None,Low
grays harbor,WA,10,Low,None,Low,Low,Medium,None,High,None,Low,None,Low
island,WA,11,Low,None,None,Low,Low,None,High,None,High,None,Medium
jefferson,WA,10,Low,None,None,Low,Medium,None,High,None,Medium,None,Low
king,WA,11,Low,None,Low,Medium,Low,None,Medium,None,Low,Medium,Low
kitsap,WA,10,Low,None,Low,Low,Low,None,High,None,Medium,None,Low
kittitas,WA,14,High,None,None,Medium,Medium,None,Medium,None,Medium,Medium,Low
klickitat,WA,12,High,None,None,Medium,Low,None,Medium,None,Medium,Low,Low
lewis,WA,11,Low,None,Low,Low,Medium,None,Medium,None,Low,Medium,Low
lincoln,WA,9,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Low
mason,WA,8,Low,None,None,Low,Low,None,High,None,Low,None,Low
okanogan,WA,16,High,None,Low,High,Low,None,Medium,None,High,Medium,Low
pacific,WA,9,Low,None,Low,Low,Low,None,High,None,Low,None,Low
pend oreille,WA,12,High,None,Low,High,Low,None,Low,None,Medium,None,Low
pierce,WA,15,Low,High,Low,High,Low,None,Medium,None,Low,Medium,Low
san juan,WA,10,Low,None,None,Low,Low,None,High,None,High,None,Low
skagit,WA,11,Low,None,None,Medium,Low,None,Medium,None,Medium,Medium,Low
skamania,WA,12,Medium,High,None,Medium,Low,None,Medium,None,Low,None,Low
snohomish,WA,15,Low,Medium,Low,Medium,Low,None,Medium,None,Medium,Medium,Medium
spokane,WA,11,Medium,None,Low,Medium,Low,None,Low,None,Medium,None,Medium
stevens,WA,11,High,None,Low,Medium,Low,None,Low,None,Medium,None,Low
thurston,WA,14,Medium,None,Low,Low,Low,None,High,None,Low,Medium,High
wahkiakum,WA,8,Low,None,None,Low,Low,None,High,None,Low,None,Low
walla walla,WA,11,Low,None,Low,Medium,Low,None,Medium,Low,Medium,None,Low
whatcom,WA,14,Low,Medium,None,Medium,Low,None,Medium,None,Medium,Medium,Medium
whitman,WA,9,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Low
yakima,WA,18,High,Medium,Low,Medium,Medium,None,Medium,None,Medium,Medium,Medium
adams,WI,13,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,High
ashland,WI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
barron,WI,11,Low,None,Medium,High,Low,None,Low,None,Medium,None,Low
bayfield,WI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
brown,WI,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
buffalo,WI,12,Low,None,Low,Medium,Medium,None,Low,None,High,None,Medium
burnett,WI,11,Low,None,Low,High,Low,None,Low,None,Medium,None,Medium
calumet,WI,13,Low,None,High,Medium,Medium,None,Low,None,Medium,None,Medium
chippewa,WI,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
clark,WI,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
columbia,WI,12,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Medium
crawford,WI,10,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Medium
dane,WI,13,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,High
dodge,WI,13,Low,None,High,Medium,Medium,None,Low,None,Medium,None,Medium
door,WI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
douglas,WI,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
dunn,WI,9,Low,None,Low,Medium,Low,None,Low,None,Low,None,Medium
eau claire,WI,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
florence,WI,11,Low,None,Low,High,Low,None,Low,None,High,None,Low
fond du lac,WI,12,Low,None,High,Medium,Medium,None,Low,None,Low,None,Medium
forest,WI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
grant,WI,12,Low,None,High,Medium,Medium,None,Low,None,Medium,None,Low
green,WI,14,Low,None,Medium,Medium,Medium,None,Low,None,High,None,High
green lake,WI,12,Low,None,High,Medium,Medium,None,Low,None,Medium,None,Low
iowa,WI,14,Low,None,Medium,Medium,Medium,None,Low,None,High,None,High
iron,WI,10,Medium,None,Low,High,Low,None,Low,None,Low,None,Low
jackson,WI,10,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Medium
jefferson,WI,12,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,High
juneau,WI,12,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Medium
kenosha,WI,9,Low,None,Low,Medium,Low,None,Low,None,Low,None,Medium
kewaunee,WI,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
la crosse,WI,13,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,High
lafayette,WI,13,Low,None,High,Medium,Medium,None,Low,None,High,None,Low
langlade,WI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
lincoln,WI,11,Low,None,Low,High,Low,None,Low,None,Medium,None,Medium
manitowoc,WI,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
marathon,WI,12,Low,None,Medium,High,Low,None,Low,None,Medium,None,Medium
marinette,WI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
marquette,WI,13,Medium,None,High,Medium,Medium,None,Low,None,Low,None,Medium
menominee,WI,9,Medium,None,None,High,Low,None,Low,None,Low,None,Low
milwaukee,WI,12,Low,None,High,Medium,Low,None,Low,None,Low,None,High
monroe,WI,12,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,High
oconto,WI,12,Low,None,Low,High,Low,None,Low,None,Medium,None,High
oneida,WI,12,Medium,None,Low,High,Low,None,Low,None,High,None,Low
outagamie,WI,13,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,High
ozaukee,WI,10,Low,None,Low,Medium,Low,None,Low,None,Low,None,High
pepin,WI,12,Low,None,Medium,Medium,Medium,None,Low,None,High,None,Low
pierce,WI,10,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,Low
polk,WI,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
portage,WI,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
price,WI,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
racine,WI,12,Low,None,High,Medium,Low,None,Low,None,Low,None,High
richland,WI,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
rock,WI,12,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,High
